favourites,summary,title,url
81 favorites (37 in the past 24 hours),"Amanda Ripley of The Atlantic spent three months working with mediators, psychologists, and rabbis to learn how to disrupt toxic narratives and help people open up to new ideas. After spending more than 50 hours in training for various forms of dispute resolution, I realized that I’ve overestimated my ability to quickly understand what drives now people to do what they do. I have overvalued reasoning in myself and others and undervalued pride, fear and the need to belong. I’ve been operating like an economist, in other words — an economist from the 1960s.",Rethinking journalism through the lens of mediation and psychology,https://www.metafilter.com/175059/Rethinking-journalism-through-the-lens-of-mediation-and-psychology
64 favorites (36 in the past 24 hours),""" It’s not easy to find quotes of Noether reflecting on the significance of her work . Once she made a discovery, she seemed to move on to the next thing. She referred to her own Ph.D. thesis as 'crap,' or 'Mist' in her native German. But Noether recognized that she changed mathematics: 'My methods are really methods of working and thinking; this is why they have crept in everywhere anonymously,' she wrote to a colleague in 1931.""","Linking symmetry and conservation laws, she changed physics forever",https://www.metafilter.com/175064/Linking-symmetry-and-conservation-laws-she-changed-physics-forever
30 favorites,"""Good morning, sir, how can I help y—"" I'm looking for a copy of All-Star. ""Certainly, I think we have a few copies of—"" Done as a Bach choral. ""Oh. Yes, Here's a Bach chorale , can I—"" No, but—I meant with a vocoder. "" Vocoder Bach chorale , abso—"" Wait wait no actually can you make it Ligeti? ""Ligeti. Legeti? Okay. All-Star as Ligeti , here's a—"" I meant jazz, sorry, I'm sorry, have you got jazz? ""I—yes.  Yes, we have All-Star as jazz .  Is there anything else I can do for you today, sir?"" Nope, that's it, thanks so much.",I don't even mention Steamed Hams once in this post,https://www.metafilter.com/175072/I-dont-even-mention-Steamed-Hams-once-in-this-post
25 favorites,,Adulting on queer time,https://www.metafilter.com/175081/Adulting-on-queer-time
24 favorites,"""Touting the prestigious addition to their comedy portfolio, executives from YouTube announced Monday that a 47-second clip from the third season of Family Ties is now available on their video-sharing website.""",47-Second Clip From 'Family Ties' Season 3 Now Available on YouTube,https://www.metafilter.com/175069/47-Second-Clip-From-Family-Ties-Season-3-Now-Available-on-YouTube
38 favorites (22 in the past 24 hours),"""In the last few years I have lost count of the times mental illness has been compared to a broken leg. Mental illness is nothing like a broken leg ."" [SL Guardian] [TW: Suicidality]","""It's nothing like a broken leg""",https://www.metafilter.com/175063/Its-nothing-like-a-broken-leg
32 favorites (19 in the past 24 hours),"Al Hirschfeld was an American caricaturist best known for his black and white portraits of Broadway stars and other celebrities. Born in 1903, his career, spanning over 80 years and consisting of thousands of works, made him famous for drawings that were often said to look more like the person they pictured than the actual person himself . His linear calligraphic style captured the essences the people, plays and movies he drew.","""Everybody looks interesting in a Hirschfeld drawing""",https://www.metafilter.com/175067/Everybody-looks-interesting-in-a-Hirschfeld-drawing
23 favorites (19 in the past 24 hours),""" The Great Awake "" by Julia Armfield ( The White Review , April 2018): ""When I was twenty-seven, my Sleep stepped out of me like a passenger from a train carriage, looked about my room for several seconds and sat down in the chair beside my bed. This was before it became so usual, the shadow-forms of Sleep in halls and kitchens, before the mass displacement left so many people wakeful at uncertain hours of the night."" Shortlist announcement . Winning story announcement",Winner of The White Review Short Story Prize for 2018,https://www.metafilter.com/175068/Winner-of-The-White-Review-Short-Story-Prize-for-2018
25 favorites (14 in the past 24 hours),"Since last Saturday, many Facebook status updates can't be read by blind people.",Awesome Text Post* (*not actually awesome),https://www.metafilter.com/175065/Awesome-Text-Post-not-actually-awesome
13 favorites,,Monster Mashers,https://www.metafilter.com/175070/Monster-Mashers
