favourites,summary,title,url
57 favorites,"Donald Trump, current occupier of the Oval Office, has returned to the US after a tumultuous six-day international tour in which he again declared himself ""a very stable genius"" after disrupting the NATO summit in Brussels (Rolling Stone), lied about predicting Brexit while criticizing PM Theresa May over her handling of it (The Sun), called the European Union ""a foe"" of the US (CNN), and then met with President Vladimir Putin in a two-hour, closed-door, off-the-record session that culminated in a joint news conference so shameful (Washington Post) and obsequious (NYTimes) that people are debating if it was treasonable (Business Insider).
…
And halfway through this trip, on Friday the 13th, Special Counsel Robert Mueller issued a new indictment (PDF) of 12 Russian intelligence officers in the hacking of the Democratic National Committee and the Clinton presidential campaign (NY Times), and on Monday, the Department of Justice DoJ Release: charged Russian national and NRA Mariia Butina, who lobbied the National Rifle Association and the National Prayer Breakfast on behalf of Russia (New York Times) and met Trump in 2015 (CNN), Conspiracy to Act as an Agent of the Russian Federation Within the United States (DoJ press release).",None Dare Call It Treason,https://www.metafilter.com/175389/None-Dare-Call-It-Treason
40 favorites,"The Socialist Network - ""At the heart of the split between liberals and socialists, at least in theory, is the question of what to do about capitalism. Liberals tend to see it as something that needs to be fixed. Socialists see it as something to be defeated. They say they do, anyway. As we've seen, the Millennial socialist intellectuals aren't really calling for government takeover of industry. Still, their stated opposition to capitalism-as-such has consequences for how we address the problems of the modern economy."" ( via )",(Democratically) Controlling Ownership of Production's Means,https://www.metafilter.com/175384/Democratically-Controlling-Ownership-of-Productions-Means
34 favorites (27 in the past 24 hours),"Elizabeth the Second, by the Grace of God, of Great Britain, Northern Ireland and the British Dominions beyond the Seas Queen, Defender of the Faith has, among other passions ( not limited to corgis ) , a love of brooches.

She has an impressive collection:
Some simply ornamental , and some with more significant meaning.",Brooch Warfare from a WWII Vet,https://www.metafilter.com/175364/Brooch-Warfare-from-a-WWII-Vet
27 favorites,"David Roberts argues that  journalists' desire to appear unbiased impacts their ability to understand the substance: [I]magine covering substantive disputes every day but not allowing yourself to develop opinions about them. It takes will & effort!  [ . . . ] Political/policy analysis, when done well, is developed through dialog.  [ . . . ] It's a muscle that requires exercise. And ""objective"" reporters don't exercise it. [ . . . ]  I've seen it again & again: when I can cajole ""objective"" reporters into sharing their opinions on, oh, the national debt, or climate policy, or electoral dynamics, those opinions are almost always shockingly flat-footed & childlike. [ Threadreader link for the twitter averse]",Journalistic Deficiencies: Metaphors Differ,https://www.metafilter.com/175376/Journalistic-Deficiencies-Metaphors-Differ
26 favorites,"The American Library Association, through their Officer for Intellectual Freedom, has passed a resolution stating libraries must allow hate groups to book their meeting rooms. . Many librarians and library supporters have taken to twitter to express their opposition using the hashtag #NoHateALA , claiming this decision threatens the safety of their users and staff . Members of the Office for Intellectual Freedom claim the resolution was snuck past to the members .",American Library Association: Libraries must allow hate groups,https://www.metafilter.com/175379/American-Library-Association-Libraries-must-allow-hate-groups
24 favorites,,“That’s when the ulcer started.”,https://www.metafilter.com/175367/Thats-when-the-ulcer-started
28 favorites (23 in the past 24 hours),"One of the founding members of the NAACP, Ida B. Wells was at one point the most famous black woman in America. A fiery, exacting journalist, she's best known for her work on documenting lynching (and the false premises used to justify it) in her books Southern Horrors and The Red Record , the latter of which is now seen as a pioneering work of early data journalism.  Now, a community group is working to create a monument to Wells in Chicago's Bronzeville neighborhood, where she lived and worked.","The answer always is: ""Tell the world the facts.""",https://www.metafilter.com/175366/The-answer-always-is-Tell-the-world-the-facts
29 favorites (22 in the past 24 hours),"Some physically pixelated (voxelated?) foodstuffs from Yuni Yoshida , art director: - Apple and banana . - Pineapple . - Hamburger . Also tilings and textures and patterns and tilings . [via kottke","something something ""square meal"" something",https://www.metafilter.com/175365/something-something-square-meal-something
22 favorites,"Saturday, July 14 2018. Tweet to Film Critic HULK : ""You can replace the cast of any movie with The Muppets, but you keep one of the human actors. What movie and which human do you keep?""","""All of Harry Potter, but keep Alan Rickman""",https://www.metafilter.com/175372/All-of-Harry-Potter-but-keep-Alan-Rickman
18 favorites,Peruvian artist Juan Jose Barboza-Gubo pays homage to trans women in this intensely moving gallery,Virgenes de la Puerta,https://www.metafilter.com/175368/Virgenes-de-la-Puerta
