favourites,summary,title,url
73 favorites,"In 2015, the Democratic Socialists of America had 6,000 members. Today that number is closer to 43,000 and growing. With high profile wins in PA and NY , the DSA is poised to become a force on the left , pushing the Overton window leftward on everything from immigration to healthcare . While the DSA platform is committed to equality, questions about inclusivity in progressive",The socialists are coming! The socialists are coming!,https://www.metafilter.com/175173/The-socialists-are-coming-The-socialists-are-coming
40 favorites,"What do Art Deco and Archaeology have in common? Quite a bit, if you look at enough Art Deco architecture. The artistic movement spanned from the early 1900s in France and lasted until 1945 , when the austerity of World War II making the lavish decorations seem gaudy. In the peak of the Deco period, King Tut's tomb was rediscovered in 1922 , leading to the marriage of ancient Egyptian design and Art Deco . There were other diverse and ""exotic"" influences in Art Deco creations around the world, including African tribal design and forms, Mesoamerican forms and decoration, Greco-Roman relief, patterning and materials , and in the American Southwest, Pueblo Deco .",Art Deco and Archaeology,https://www.metafilter.com/175174/Art-Deco-and-Archaeology
33 favorites (31 in the past 24 hours),,Black Outsider Art,https://www.metafilter.com/175163/Black-Outsider-Art
29 favorites,,BBQ not n ORGY 61,https://www.metafilter.com/175171/BBQ-not-n-ORGY-61
26 favorites,,In Silicon Valley...,https://www.metafilter.com/175169/In-Silicon-Valley
25 favorites,"MeFi favorite Sailor J, aka the most hilarious makeup vlogger ever, has signed for a recurring role on AMC's NOS4A2. The hilarious makeup vlogger Sailor J",Sailor J works her witchcraft...  On TV.,https://www.metafilter.com/175164/Sailor-J-works-her-witchcraft-On-TV
24 favorites,"Therese Okoumou spent the 4th of July taking a stand for Liberty. The 44-year-old Congolese immigrant spent July 4th camped out on the Statue of Liberty to protest ICE & Trump's immigration policies . She wore a shirt stating ""White Supremacy is Terrorism"" and held up a sign saying """,Therese Okoumou: Shero for Liberty,https://www.metafilter.com/175172/Therese-Okoumou-Shero-for-Liberty
25 favorites (22 in the past 24 hours),Chris McGreal in The Guardian blames Amazon for Seattle's endemic homelessness problem ( Is Bezos holding Seattle hostage? ); Dae Shik Kim Hawkins in The Atlantic ( An App for Ejecting the Homeless ) examines the intersection of the issue with technology via the city's mobile reporting app; Charles Mudede at The Stranger has opinions about the city government's action and lack there of ( The City of Seattle Appears to Dislike The Atlantic Story on Our City's Homeless Crisis and Anti-Homeless App ).,The law forbids the rich as well as the poor to sleep under bridges,https://www.metafilter.com/175162/The-law-forbids-the-rich-as-well-as-the-poor-to-sleep-under-bridges
22 favorites,,Guo Pei Combines Fashion and Architecture,https://www.metafilter.com/175167/Guo-Pei-Combines-Fashion-and-Architecture
19 favorites,"This May Be Stanley Kubrick Himself Explaining the End of 2001: A Space Odyssey [YouTube] “According to the YouTube channel that posted the video, the footage is from filmmaker Jun’ichi Yaoi. In 1980, he was making a documentary about paranormal experiences and chose to explore Stanley Kubrick’s The Shining through a set visit and interviews. The feature was never released but, reportedly, a VHS of the raw footage sold on eBay in 2016 and has now made its way online. It’s a full one-hour, 24-minute video [ YouTube ] which, at one point, features Yaoi speaking to Kubrick on the phone. That’s when he asks him about 2001, which is the clip [above].”",“It is the pattern of a great deal of mythology...”,https://www.metafilter.com/175170/It-is-the-pattern-of-a-great-deal-of-mythology
33 favorites (17 in the past 24 hours),""" The Testimony of Dragon's Teeth "" ( Uncanny , March/April 2018) is a brief new addition to Sarah Monette's bookish, M.R. James -ian or Carnacki / John Silence -like series of occult investigation short stories, "" The Necromantic Mysteries of Kyle Murchison Booth ,"" several others of which are online: "" Wait for Me ,"" "" The Replacement ,"" "" White Charles ,"" "" The Yellow Dressing Gown ,"" and "" To Die For Moonlight ."" Monette is perhaps more well-known for writing The Goblin Emperor as Katherine Addison , under which name she has also co-written with Elizabeth Bear an upcoming historical mystery (relevant to her research specialty ) that has sometimes","""We are chaos. We are the teeth of dragons, shed like seeds.""",https://www.metafilter.com/175160/We-are-chaos-We-are-the-teeth-of-dragons-shed-like-seeds
150 favorites (16 in the past 24 hours),"A day after the 242nd anniversary of the Declaration of Independence , the former American colonies of the British Empire now see its executive branch headed by a figure reminiscent of the king they overthrew .  And the British aren't looking forward to his approaching visit , either.",His direct object is the establishment of an absolute Tyranny,https://www.metafilter.com/175148/His-direct-object-is-the-establishment-of-an-absolute-Tyranny
16 favorites,Travel writer Helen Moat makes a stop on her bike ride through Denmark in order to learn about the sønderjysk kaffebord,A traditional kaffebord features 14 cakes,https://www.metafilter.com/175165/A-traditional-kaffebord-features-14-cakes
16 favorites,Are Humans Really Blind To The Gorilla On The Basketball Court?,it's obvious .... isn't it?,https://www.metafilter.com/175168/its-obvious-isnt-it
68 favorites (9 in the past 24 hours),,Would you rather be told to smile or to calm down?,https://www.metafilter.com/175147/Would-you-rather-be-told-to-smile-or-to-calm-down
9 favorites,"Eleanor Pearson, "" Mirror Images "" ( Syntax & Salt , 19 March 2018; selected as an ' editor's choice ' story): ""My aunt kept every mirror she ever broke. She kept many things: used toothbrushes, twist-ties with the wires sticking out, and those little white squares of plastic that close bags of bread. They lay jumbled at the bottom of old yogurt containers until she pulled them out to clean with or fasten things with. The mirrors, she had no immediate use for.""",Three recent SF/F short stories about memories lost and found,https://www.metafilter.com/175175/Three-recent-SF-F-short-stories-about-memories-lost-and-found
25 favorites (8 in the past 24 hours),"All right, friends, gather round (or maybe mute me for the next hour or so), because it's just me and a bottle of local rum for this 4th of July afternoon and I'm waiting until later this evening to watch Captain America for the 97th time, so I'mma give you all a DRUNK HISTORY. In which @lasrina discusses the American Revolution, Fort Macon, Sergeant William Henry Alexander, Josiah Pender, and ""how a 50-year-old dude with no backup and no firepower can use bureaucracy to be a hero.""","""Okay, but I'm gonna need you to write me a receipt.""",https://www.metafilter.com/175159/Okay-but-Im-gonna-need-you-to-write-me-a-receipt
13 favorites (8 in the past 24 hours),,"But the topic here was wolves, and that weaponized everything.",https://www.metafilter.com/175157/But-the-topic-here-was-wolves-and-that-weaponized-everything
12 favorites (8 in the past 24 hours),"A new company is trying to make literally custom clothes for any body. Right now it's only jeans and T-shirts, but they use different size rivets to scale with the jeans.",Clothing on the dot,https://www.metafilter.com/175161/Clothing-on-the-dot
32 favorites (7 in the past 24 hours),"Apollo 15 astronaut David Scott showed that a hammer and feather fell at the same rate on the Moon , a modern update to an experiment that Galileo probably didn't actually perform. But if E/c^2 = m, does gravitational binding energy also fall in a gravitational field in the same way as regular mass? Replace the feather with a white dwarf, the hammer with a neutron star, the Moon with another white dwarf, and let's find out ! (Cute 3:50 video.)",The universality of free fall,https://www.metafilter.com/175152/The-universality-of-free-fall
