favourites,summary,title,url
34 favorites,"As artificial intelligence begins to drive many important decisions (e.g. loans, college admissions, bail), the problem of biased AI has become increasingly prominent ( previously , previously , previously ).  Recently researchers, including at Google and Microsoft , have started taking the problem of fairness seriously .",Fairness and Bias Reduction in Machine Learning,https://www.metafilter.com/175514/Fairness-and-Bias-Reduction-in-Machine-Learning
30 favorites,"The Hugo Awards and the World Science Fiction convention have been in crisis in recent years (documented in many Mefi posts linked below) as SF's equivalent of Gamergate abused the (easily abusable) nomination process. After rules changes implemented in 2016, the 2017 Hugo nominees were a diverse slate and the awards ultimately nearly swept by women, several of them women of color. The current 2018 ballot is also highly diverse, and many breathed a sigh of relief over a bullet finally dodged. And then the 2018 Worldcon released its proposed programming draft for review by participants. They variously: misgendered a participant ; failed to emphasize Hugo nominees in programming and told someone calling for more diversity that it wasn't of interest to enough of the attendance ; took programming suggested by people of color and left them out of it .

Worldcon's Programming committee has since taken down the  draft.",The puppies in the soul,https://www.metafilter.com/175520/The-puppies-in-the-soul
27 favorites,,“Let's say you you were into making solar ovens.”,https://www.metafilter.com/175512/Lets-say-you-you-were-into-making-solar-ovens
26 favorites,"BRANT GOT A PUPPY and @dog_rates is on it! Bront , previously on metafilter.","""You've got a good dog, Brent""",https://www.metafilter.com/175517/Youve-got-a-good-dog-Brent
26 favorites (24 in the past 24 hours),"It's always a really fun surprise. More on the costume by the creator, illustrator H. Esdaile",D&D Kenku cosplay,https://www.metafilter.com/175503/DandD-Kenku-cosplay
53 favorites (21 in the past 24 hours),"The Peculiar Math That Could Underlie the Laws of Nature - ""As numbers go, the familiar real numbers — those found on the number line, like 1, π and -83.777 — just get things started. Real numbers can be paired up in a particular way to form 'complex numbers', first studied in 16th-century Italy , that behave like coordinates on a 2-D plane. Adding, subtracting, multiplying and dividing is like translating and rotating positions around the plane. Complex numbers, suitably paired, form 4-D 'quaternions', discovered in 1843 by the Irish mathematician William Rowan Hamilton, who on the spot ecstatically chiseled the formula into Dublin's Broome Bridge. John Graves, a lawyer friend of Hamilton's, subsequently showed that pairs of quaternions make octonions : numbers that define coordinates in an abstract 8-D space ."" ( via )",The Octonions (Real Numbers Are Trivial),https://www.metafilter.com/175498/The-Octonions-Real-Numbers-Are-Trivial
21 favorites,"This post is really about the clones. Survival Skills Primitive Primitive Survival Tool Primitive Tool Primitive Technology Idea Primitive Life And it goes on...

They are using digging sticks and woven baskets to make more mud huts , stone houses , swimming pools , and charcoal drinking water filters , and roman houses . All while sticking to the shirtless with shorts aesthetic. 
I've never been so happy with copy cats.",shirtless guys in shorts playing with mud,https://www.metafilter.com/175515/shirtless-guys-in-shorts-playing-with-mud
20 favorites,"Tomorrow, just shy of two years since the game was released, the No Man's Sky NEXT update will launch. This fourth major update will bring the game to the XBox One, and represents the biggest addition to the game's functionality since its launch in 2016 , including long-awaited multiplayer functionality: Resource gathering no longer feels quite so much of a chore when you've up to three other friends in a party; creative collaboration on building projects and the likes is a joy, and simply exploring the galaxy with friends in tow makes for a much less lonely place. And there are plenty of well-considered touches too, such as being able to mark points of interest for others to see, and easily dropping resources straight into friends' inventories.",No Man's Sky: The NEXT Update,https://www.metafilter.com/175511/No-Mans-Sky-The-NEXT-Update
19 favorites,,The UN’s human rights chief has had enough and now he’s speaking out,https://www.metafilter.com/175519/The-UNs-human-rights-chief-has-had-enough-and-now-hes-speaking-out
105 favorites (17 in the past 24 hours),"""I think you’re racist. I think I am, too."" (full talk) Dr. Robin DiAngelo coined the term ""white fragility"" to describe ""a state in which even a minimum amount of racial stress becomes intolerable."" She has just published a book on the subject and in this talk for the KUOW Speakers Forum she has particularly pointed words for the fragility of white progressives.",White Fragility,https://www.metafilter.com/175478/White-Fragility
17 favorites,,Architects of War,https://www.metafilter.com/175521/Architects-of-War
