favourites,summary,title,url
145 favorites,"In 1999, officials in Vienna, Austria, asked residents of the city's ninth district how often and why they used public transportation. ""Most of the men filled out the questionnaire in less than five minutes,"" says Ursula Bauer, one of the city administrators tasked with carrying out the survey. ""But the women couldn't stop writing."" 
- How to Design a City for Women",Cities of ladies,https://www.metafilter.com/175217/Cities-of-ladies
46 favorites,"The Terrifyingly Prescient ‘Serial Experiments Lain,’ 20 Years Later",in the Wired,https://www.metafilter.com/175227/in-the-Wired
35 favorites,"An interesting week in the UK, with its new-but-old national (England only) anthem [ post ]. After Chequers [ post ], DD ( not this one) quits , replaced by Dominic "" workhouses for the poor "" Raab, with the cabinet in disarray and Boris being Boris . Trump's visit  [ megathread ] means a police redeployment and a large inflatable baby . A civilian dies from Novichok possibly related to the recent poisonings, shops continue to shutter , the heatwave continues [ post ], ancient sites reveal , CrumpetGate [ post ], and water supplies diminish. Led by Waistcoat Gareth and Harry Kane and followed by "" supporters "", the mens footballers are doing well [ fanfare ], seeds are knocked out of Wimbledon , while electoral law integrity struggles to be heard. [Post title via devonian and twitter , and","The season finale of ""Ooh er UK!""",https://www.metafilter.com/175221/The-season-finale-of-Ooh-er-UK
33 favorites,"Billie is a US razor brand that targets its products at women. Their recently released commercial is unusual , as it shows what their competitors always omit: women shaving – or combing – actual body hair. They have also created an image library",Because womankind is both shaggy and smooth,https://www.metafilter.com/175219/Because-womankind-is-both-shaggy-and-smooth
29 favorites,"Last month, Nigerian author Chimamanda Ngozi Adichie gave the keynote address at the Chatham House London Conference 2018 (slyt; 25 minutes). “I think men should read more stories by and about women . We know from studies that men read men, and women read men and women. Perhaps if men read more women’s stories, they would be more likely to see them as fully human and less likely to see them as objects that exist for the needs of men...Storytelling is the breath and final spirit of all knowledge.""","Chimamanda Ngozi Adichie on feminism, storytelling, and handbags",https://www.metafilter.com/175213/Chimamanda-Ngozi-Adichie-on-feminism-storytelling-and-handbags
28 favorites,,Never Mind Form Follows Function,https://www.metafilter.com/175229/Never-Mind-Form-Follows-Function
25 favorites,"As temperature rises in Wales , archaeologists are able to use aerial photography to discover the location of ancient settlements .","It's like a carpet and a chair, only with vegetation and buildings",https://www.metafilter.com/175222/Its-like-a-carpet-and-a-chair-only-with-vegetation-and-buildings
32 favorites (24 in the past 24 hours),"Humanity’s discovery of zero was “a total game changer ... equivalent to us learning language,” says Andreas Nieder, a cognitive scientist at the University of Tübingen in Germany. But for the vast majority of our history, humans didn’t understand the number zero. It’s not innate in us. We had to invent it. And we have to keep teaching it to the next generation. Other animals, like monkeys, have evolved to understand the rudimentary concept of nothing. And scientists just reported that even",Two articles about nothing,https://www.metafilter.com/175209/Two-articles-about-nothing
27 favorites (24 in the past 24 hours),"Now, if we do not take the removed dough to be the hole, then what do we take the hole to be? Are holes material things, where material things are physical (like tables and chairs), or are holes immaterial things, where immaterial things are not physical (like abstract entities)? Or are holes not even things at all? Suki Finn",Torus! Torus! Torus!,https://www.metafilter.com/175210/Torus-Torus-Torus
24 favorites,"""[B]efore long, there was barely a single facet of English rural life that wasn’t being prevaricated about from the three-for-two table in Waterstones. Joe Kennedy in the New Socialist writes about the intersection of nostalgic cultural criticism, nature-writing, psychogeography, and 'benign' or 'progressive' forms of English patriotism.","Sneering at the English: nature-writing, nostalgia, reactionary politics",https://www.metafilter.com/175218/Sneering-at-the-English-nature-writing-nostalgia-reactionary-politics
23 favorites,"During an interview about Poland's Supreme Court crisis , historian and political scientist Jerzy Targalski was interrupted by a persistent local authority.",Cat provides levity. Film at 11.,https://www.metafilter.com/175226/Cat-provides-levity-Film-at-11
