favourites,summary,title,url
42 favorites,"Looking at the current state of being bisexual on TV. I was told so many lies about what being bisexual means that it took me 27 years to come out as bisexual myself. Friends shrugged that bisexual people just couldn’t make up their minds. Family members insisted that being gay or straight was one thing, but anything in between just didn’t make sense. And in a crushing blow, my beloved escape, television, insisted over and over that someone who might like men and women was a confused joke at best, and a slutty sinner at worst.",Bi-Medial,https://www.metafilter.com/174901/Bi-Medial
38 favorites,"There is a . . . tension running through this year’s Pride celebrations . . . it’s becoming harder for people who don’t present as the “right” kind of queer-identified person to feel welcome ""The contrast is clear in triumphant, ecstatic celebrations of marriage equality, when trans people still can’t use the bathroom that matches their gender identity. Corporations are cashing in on these identities by selling gay-themed products during Pride Month — often referred to as 'rainbow capitalism' — but too often, the rainbow begins and ends with masculine gay men. 'There is a sense now of compulsory gayness,'  said Josh Burford, the director of community engagement at the Invisible Histories Project.""",There's No Right Way to Be Queer,https://www.metafilter.com/174899/Theres-No-Right-Way-to-Be-Queer
38 favorites,"Dog eating watermelon . Another dog eating a watermelon . More dog eating watermelon . Lots and lots of dogs eating watermelon . What's that , you want more dogs eating watermelon . A dog with flowers on its head eating a watermelon . A dog watermelon eating contest . A dog in a watermelon eating a watermelon . Two dogs in pink tutu dresses eating watermelon . Just another old dog eating a watermelon . Slow-motion dog eating watermelon . Two dogs enjoying watermelon in the backyard . Dogs sharing watermelon",🍉🐶,https://www.metafilter.com/174902/dogs-and-watermelon-and-dogs-and-watermelon
30 favorites,,Are we in an existential crisis?,https://www.metafilter.com/174903/Are-we-in-an-existential-crisis
23 favorites,"""I flaunt it,"" said Lyn Slater, a professor, model, and blogger. ""I'm not 20. I don't want to be 20, but I'm really freaking cool. That's what I think about when I'm posting a photo.""","""I don't want to be 20, but I'm really freaking cool.""",https://www.metafilter.com/174910/I-dont-want-to-be-20-but-Im-really-freaking-cool
23 favorites,"Are you being served? Maybe not, if you're a fascist . This story and more coming up, as we review the latest dispatches from an America in crisis.",there are moments in time when people need to live their convictions,https://www.metafilter.com/174922/there-are-moments-in-time-when-people-need-to-live-their-convictions
22 favorites,Reclaimed,Natural Anthems,https://www.metafilter.com/174912/Natural-Anthems
84 favorites (21 in the past 24 hours),"""A few years back, I worked for a small, questionably honest used car dealership and repair shop. I'm a service writer, which means I'm the interface between customers (who are idiots) and the technicians (who are mostly felons). Think Tom Smykowski from Office Space. I will warn you ahead of time, I am not the hero of my stories, just the protagonist. There are no heroes in the car industry - we are all villains in our own ways."" u/36055512 regales r/talesfromtechsupport with stories about Dishonest Used Car Dealership.",Ya smell that? Somethin’ stupid’s about ta happen!,https://www.metafilter.com/174888/Ya-smell-that-Somethin-stupids-about-ta-happen
19 favorites,,"Listen, the rest of the world needs to get put on to grapenut.",https://www.metafilter.com/174918/Listen-the-rest-of-the-world-needs-to-get-put-on-to-grapenut
41 favorites (18 in the past 24 hours),"Gentle Forest Jazz Band (Japanese-language site) is a 21 (or so) piece Japanese big band-style jazz group. Dolls Look the Moon - Come for the hot playing, goggle at the manic bandleader, and stay for the Andrews-sisters harmonies of the women after they make their way down the stairs. Otokotte Otokotte - In which our singers turn into goldfish and everyone plays barefoot in a river.   Contains a traveling clarinet soloist. Nica's Band - Standout guest vocals, shoes, and posing by Nikaido Kazumi.",Come out Swingin',https://www.metafilter.com/174895/Come-out-Swingin
15 favorites,,Helping your brain function better with music,https://www.metafilter.com/174905/Helping-your-brain-function-better-with-music
15 favorites,"In the City of South Fulton’s justice system, black women hold all the reins. The city is the first city in American history where every criminal justice department head is an African American woman.",It's not a diversity experiment.,https://www.metafilter.com/174913/Its-not-a-diversity-experiment
13 favorites,"Yamaguchi Akira makes art that takes everyday aspects of Japanese modernity ( department stores , highway intersections , telephone poles",Free trip to slightly alternate universe provided via art,https://www.metafilter.com/174904/Free-trip-to-slightly-alternate-universe-provided-via-art
28 favorites (12 in the past 24 hours),,The Luke Cage Syllabus,https://www.metafilter.com/174897/The-Luke-Cage-Syllabus
12 favorites,"Prolific poet , writer , & former Poet Laureate of the United States, Donald Hall ,  		 
 
 September 20, 1928 - June 23, 2018. 	 	 
 
On poetry “It is beautiful ... there is no other purpose than the beauty of it. And that is reason enough to be.”","""Work, love, build a house, and die.  But build a house.""",https://www.metafilter.com/174914/Work-love-build-a-house-and-die-But-build-a-house
11 favorites,"Midsummer listening recommendations on BBC Radio 3 and 4. Over midsummer week, BBC Radio 3 explored the ""the enchantment, escape and magical danger of the forest in summer""",Into the Forest,https://www.metafilter.com/174909/Into-the-Forest
35 favorites (10 in the past 24 hours),,I didn’t even really think of myself as particularly Asian,https://www.metafilter.com/174893/I-didnt-even-really-think-of-myself-as-particularly-Asian
25 favorites (10 in the past 24 hours),,Can there be a “very good dog?”,https://www.metafilter.com/174896/Can-there-be-a-very-good-dog
10 favorites,,A Wes Anderson Versailles in Brooklyn,https://www.metafilter.com/174908/A-Wes-Anderson-Versailles-in-Brooklyn
10 favorites,,Military Vet Mom MJ Hegar Is Running for Congress in Texas's District 31,https://www.metafilter.com/174920/Military-Vet-Mom-MJ-Hegar-Is-Running-for-Congress-in-Texass-District-31
