favourites,summary,title,url
26 favorites,"Some physically pixelated (voxelated?) foodstuffs from Yuni Yoshida , art director: - Apple and banana . - Pineapple . - Hamburger . Also tilings and textures and patterns and tilings . [via kottke","something something ""square meal"" something",https://www.metafilter.com/175365/something-something-square-meal-something
26 favorites,"One of the founding members of the NAACP, Ida B. Wells was at one point the most famous black woman in America. A fiery, exacting journalist, she's best known for her work on documenting lynching (and the false premises used to justify it) in her books Southern Horrors and The Red Record , the latter of which is now seen as a pioneering work of early data journalism.  Now, a community group is working to create a monument to Wells in Chicago's Bronzeville neighborhood, where she lived and worked.","The answer always is: ""Tell the world the facts.""",https://www.metafilter.com/175366/The-answer-always-is-Tell-the-world-the-facts
25 favorites,"Elizabeth the Second, by the Grace of God, of Great Britain, Northern Ireland and the British Dominions beyond the Seas Queen, Defender of the Faith has, among other passions ( not limited to corgis ) , a love of brooches.

She has an impressive collection:
Some simply ornamental , and some with more significant meaning.",Brooch Warfare from a WWII Vet,https://www.metafilter.com/175364/Brooch-Warfare-from-a-WWII-Vet
23 favorites,"David Roberts argues that  journalists' desire to appear unbiased impacts their ability to understand the substance: [I]magine covering substantive disputes every day but not allowing yourself to develop opinions about them. It takes will & effort!  [ . . . ] Political/policy analysis, when done well, is developed through dialog.  [ . . . ] It's a muscle that requires exercise. And ""objective"" reporters don't exercise it. [ . . . ]  I've seen it again & again: when I can cajole ""objective"" reporters into sharing their opinions on, oh, the national debt, or climate policy, or electoral dynamics, those opinions are almost always shockingly flat-footed & childlike. [ Threadreader link for the twitter averse]",Journalistic Deficiencies: Metaphors Differ,https://www.metafilter.com/175376/Journalistic-Deficiencies-Metaphors-Differ
22 favorites,,“That’s when the ulcer started.”,https://www.metafilter.com/175367/Thats-when-the-ulcer-started
45 favorites (20 in the past 24 hours),"Haskell is most likely quite different from any language you've ever used before. In Haskell, we de-emphasise code that modifies data. Instead, we focus on functions that take immutable values as input and produce new values as output. Given the same inputs, these functions always return the same results. This is a core idea behind functional programming.",Why functional programming? Why Haskell?,https://www.metafilter.com/175355/Why-functional-programming-Why-Haskell
42 favorites (19 in the past 24 hours),"""It was December 18th, 2016 when we noticed that all the glue was gone and we had no clue why. So when the cavernous shelf was filled, only to be emptied again immediately, we began to speculate. Something as simple as Elmer’s Glue, although a little oddball, did not seem an unlikely victim for whatever might have been caught in the crosshairs of a Pinterest trend. We’d survive- whatever it was. I was in no way prepared for the reality. """,The Glue Famine,https://www.metafilter.com/175353/The-Glue-Famine
18 favorites,"Who owns the space under cities? (The Guardian) Airspace ownership and control (Slate) is often discussed with regard to drones. When thinking subsurface, mineral rights (Geology.com) probably come to mind with extractive industries, but what about subterranean management? With city centers fully built, developers are looking down as well as up. Singapore has been doing subsurface planning since 2007 (Science Direct, abstract only) Hong Kong built underground caverns to expand its available real estate space (Wired) after maximizing surface and airspace development, and Helsinki has an underground masterplan (Hel.fi). British Geological Survey's Project Iceberg (BGS) aims to document and better manage underground developments in England. Up next: tunnels to ease traffic congestion.","Cuius est solum, eius est usque ad coelum et ad inferos",https://www.metafilter.com/175362/Cuius-est-solum-eius-est-usque-ad-coelum-et-ad-inferos
18 favorites,"Saturday, July 14 2018. Tweet to Film Critic HULK : ""You can replace the cast of any movie with The Muppets, but you keep one of the human actors. What movie and which human do you keep?""","""All of Harry Potter, but keep Alan Rickman""",https://www.metafilter.com/175372/All-of-Harry-Potter-but-keep-Alan-Rickman
17 favorites,,"Happy-ever-after is a fairy-tale notion, not history.",https://www.metafilter.com/175369/Happy-ever-after-is-a-fairy-tale-notion-not-history
16 favorites,Peruvian artist Juan Jose Barboza-Gubo pays homage to trans women in this intensely moving gallery,Virgenes de la Puerta,https://www.metafilter.com/175368/Virgenes-de-la-Puerta
