favourites,summary,title,url
43 favorites,,The Secret History of Electricity,https://www.metafilter.com/175090/The-Secret-History-of-Electricity
39 favorites,,Adulting on queer time,https://www.metafilter.com/175081/Adulting-on-queer-time
33 favorites,"""Good morning, sir, how can I help y—"" I'm looking for a copy of All-Star. ""Certainly, I think we have a few copies of—"" Done as a Bach choral. ""Oh. Yes, Here's a Bach chorale , can I—"" No, but—I meant with a vocoder. "" Vocoder Bach chorale , abso—"" Wait wait no actually can you make it Ligeti? ""Ligeti. Legeti? Okay. All-Star as Ligeti , here's a—"" I meant jazz, sorry, I'm sorry, have you got jazz? ""I—yes.  Yes, we have All-Star as jazz .  Is there anything else I can do for you today, sir?"" Nope, that's it, thanks so much.",I don't even mention Steamed Hams once in this post,https://www.metafilter.com/175072/I-dont-even-mention-Steamed-Hams-once-in-this-post
27 favorites,,These three statistics will help you understand the world | Bill Gates,https://www.metafilter.com/175082/These-three-statistics-will-help-you-understand-the-world-Bill-Gates
26 favorites,"Marissa Lingen, "" My Favourite Sentience "" ( Nature , 25 April 2018): ""Jessa, age 9. Yorknet is my favourite sentience because it is dependable, protective and wise."" Premee Mohamed, "" More Tomorrow "" ( Automata Review , 13 March 2018): ""Day 5. Anyway, it turns out trilobites aren't very good eating even if you haven't eaten in days."" Sarah Hutto, "" Modern Tips For Looking After Your Human Husband "" ( McSweeney's , 1 June 2018): ""Get yourself ready. Put on your skin suit."" Rachael K. Jones, "" Five Functions of Your Bionosaur",Four charming and/or dryly humorous SF/F short stories,https://www.metafilter.com/175085/Four-charming-and-or-dryly-humorous-SF-F-short-stories
87 favorites (23 in the past 24 hours),"Amanda Ripley of The Atlantic spent three months working with mediators, psychologists, and rabbis to learn how to disrupt toxic narratives and help people open up to new ideas. After spending more than 50 hours in training for various forms of dispute resolution, I realized that I’ve overestimated my ability to quickly understand what drives now people to do what they do. I have overvalued reasoning in myself and others and undervalued pride, fear and the need to belong. I’ve been operating like an economist, in other words — an economist from the 1960s.",Rethinking journalism through the lens of mediation and psychology,https://www.metafilter.com/175059/Rethinking-journalism-through-the-lens-of-mediation-and-psychology
66 favorites (20 in the past 24 hours),""" It’s not easy to find quotes of Noether reflecting on the significance of her work . Once she made a discovery, she seemed to move on to the next thing. She referred to her own Ph.D. thesis as 'crap,' or 'Mist' in her native German. But Noether recognized that she changed mathematics: 'My methods are really methods of working and thinking; this is why they have crept in everywhere anonymously,' she wrote to a colleague in 1931.""","Linking symmetry and conservation laws, she changed physics forever",https://www.metafilter.com/175064/Linking-symmetry-and-conservation-laws-she-changed-physics-forever
20 favorites,"On Shikoku, the smallest and least visited of Japan’s four main islands, one woman has had a mind-spinning response to a common crisis (BBC). Ayano Tsukimi moved back from Osaka to her rural hometown of Nagoro or Nagoru (Wikipedia) in Iya Valley, where the population is decreasing. It's a a rugged place of thatch-roofed farmhouses, barley fields, vine bridges (Atlas Obsura) and Anayo's scarecrows, made in memory of former residents and neighbors (Reuters Wider Image), also known as Nagoro Dolls Village (Google streetview), thanks to Anayo's creations.",The kakashi (scarecrow) memorials of Ayano Tsukimi,https://www.metafilter.com/175083/The-kakashi-scarecrow-memorials-of-Ayano-Tsukimi
26 favorites (17 in the past 24 hours),"""Touting the prestigious addition to their comedy portfolio, executives from YouTube announced Monday that a 47-second clip from the third season of Family Ties is now available on their video-sharing website.""",47-Second Clip From 'Family Ties' Season 3 Now Available on YouTube,https://www.metafilter.com/175069/47-Second-Clip-From-Family-Ties-Season-3-Now-Available-on-YouTube
15 favorites,"“Sometimes I feel a knife floating above my right shoulder. I know it’s not real, but I want to know what it means.” cw: intrusive thoughts",Ghost Knife,https://www.metafilter.com/175074/Ghost-Knife
15 favorites,,ICP dazzle,https://www.metafilter.com/175084/ICP-dazzle
14 favorites,"#WhatTheFluffChallenge is an adorable Twitter hashtag: humans do a disappearing trick for their pets, mostly dogs. Results are usually amusing and sometimes poignant . Here's a compilation of some of the better ones",It's not a trick. It's an illusion!,https://www.metafilter.com/175086/Its-not-a-trick-Its-an-illusion
14 favorites,"""I watched 'The Simpsons' for the first time ever and I couldn't stand it.""",That's Unpossible!,https://www.metafilter.com/175088/Thats-Unpossible
42 favorites (11 in the past 24 hours),"""In the last few years I have lost count of the times mental illness has been compared to a broken leg. Mental illness is nothing like a broken leg ."" [SL Guardian] [TW: Suicidality]","""It's nothing like a broken leg""",https://www.metafilter.com/175063/Its-nothing-like-a-broken-leg
11 favorites,,It’s the Trumps and the Kushners that are polluting this city,https://www.metafilter.com/175077/Its-the-Trumps-and-the-Kushners-that-are-polluting-this-city
11 favorites,,Stitched up,https://www.metafilter.com/175093/Stitched-up
14 favorites (10 in the past 24 hours),,Monster Mashers,https://www.metafilter.com/175070/Monster-Mashers
10 favorites,,Youth Thai Soccer Team Found Alive!,https://www.metafilter.com/175079/Youth-Thai-Soccer-Team-Found-Alive
9 favorites,"From the human end, Duplex's voice is absolutely stunning over the phone. It sounds real most of the time, nailing most of the prosodic features of human speech during normal talking. The bot ""ums"" and ""uhs"" when it has to recall something a human might have to think about for a minute. It gives affirmative ""mmhmms"" if you tell it to hold on a minute. Everything flows together smoothly, making it sound like something a generation better than the current Google Assistant voice. Talking to Google Duplex: Google’s human-like phone AI feels revolutionary [ArsTechnica]","Please Reserve a Table for Two, at 8 pm Thursday, at the Uncanny Valley",https://www.metafilter.com/175073/Please-Reserve-a-Table-for-Two-at-8-pm-Thursday-at-the-Uncanny-Valley
8 favorites,,Asian Phantasmagorian Show,https://www.metafilter.com/175092/Asian-Phantasmagorian-Show
