favourites,summary,title,url
100 favorites,"More than white, wheat and rye, there's a glorious world of breads, and for your enjoyment, here's an alphabet of international bread recipes: Aish Merahrah / Bammy / Česnica / Dosa / Eggette / Flatbrød / Green onion pancake / Himbasha / Injera / Johnnycake / Khanom bueang / Lahoh / Mollete / Naan / Obwarzanek krakowski / Potbrood / Qistibi / Rugbrød / Soda bread / Taftan / Unleavened bread / Vienna bread / Watermelon toast / [nothing for X] / Yufka / Zopf . To take away some of the mystery from these links, there are more descriptions (and more recipes, and MORE BREADS) below the break.",Alphabet of international bread recipes (around the world a few times),https://www.metafilter.com/175296/Alphabet-of-international-bread-recipes-around-the-world-a-few-times
39 favorites,"The Tapestry of the Search for Terrestrial Intelligence : MetaFilter's own moonmilk took a copy of a copy of the audio data on Voyager's Golden Record , and turned it into a 40-meter-long tapestry of human images-as-sound. Watch it all scroll by",The Tapestry of the Search for Terrestrial Intelligence,https://www.metafilter.com/175300/The-Tapestry-of-the-Search-for-Terrestrial-Intelligence
35 favorites,,"I want to play my NES, but I don't have any software",https://www.metafilter.com/175294/I-want-to-play-my-NES-but-I-dont-have-any-software
31 favorites,,"""If he's so damn ineffable, why doesn't he write his own biography?""",https://www.metafilter.com/175297/If-hes-so-damn-ineffable-why-doesnt-he-write-his-own-biography
29 favorites,Justice Department reopens Emmett Till's murder case,.,https://www.metafilter.com/175304/Reopening-the-Emmett-Till-case
27 favorites,"Scott Thompson on CODCO, the Hidden Gem of Newfoundland : ""One of the first monologues Scott Thompson performed for Kids in the Hall centered on his Canadian identity. 'Americans know as much about Canada as straight people do about gays,' he purred to camera as his foppish alter ego Buddy Cole. So it’s no surprise that one of Thompson’s favorite sketch troupes of all time, CODCO, also reveled in their regional identity.""",Pleasant priests in conversation,https://www.metafilter.com/175301/Pleasant-priests-in-conversation
30 favorites (24 in the past 24 hours),"Most of us have shuddered on hearing the sound of our own voice. In fact, not liking the sound of your own voice is so common that there’s a term for it: voice confrontation.",Did you know that the human voice is the only pure instrument?,https://www.metafilter.com/175292/Did-you-know-that-the-human-voice-is-the-only-pure-instrument
22 favorites,,Hunting the Hidden Oceans,https://www.metafilter.com/175305/Hunting-the-Hidden-Oceans
20 favorites,"Mixed-race , queer artist Mojo Juju’s",Native Tongue,https://www.metafilter.com/175308/Native-Tongue
27 favorites (17 in the past 24 hours),"Cuts to SNAP (Supplemental Nutrition Assistance Program. Formerally food stamps ) hurt small to medium hold farmers and thier customers . SNAP is a boon to rural and urban economies, cuts in the Farm Bill May end that . (Civil Eats) Tens of thousands of people are about to loose access to fresh produce . (Modern Farmer)",Farmers on SNAP,https://www.metafilter.com/175290/Farmers-on-SNAP
16 favorites,,"Who's the ""Crazy Evil Genius"" Behind a Global Racket?",https://www.metafilter.com/175298/Whos-the-Crazy-Evil-Genius-Behind-a-Global-Racket
15 favorites,"Together, his aptitude and his tastes combine into something one of his editors called “crassmanship”. “When it comes to headlines, as well as the play of stories, Rupert sheds with ease, if not relief, his Oxford prejudices, intellectual pretensions and the mannerisms of his wealth.” The proprietor’s talent is “uniquely geared to attract the lowest common denominator of reader.”",The endless reign of Rupert Murdoch,https://www.metafilter.com/175303/The-endless-reign-of-Rupert-Murdoch
14 favorites,Indigestion,Indigestion,https://www.metafilter.com/175306/Indigestion
16 favorites (13 in the past 24 hours),"""Soros is as comfortable with Wittgenstein as he is with Warren Buffett, which makes him a sui generis figure in American life, someone whose likes we will not see again for quite a while. He is extremely perceptive about the limits of markets and US power in both domestic and international contexts. He is, in short, among the best the meritocracy has produced. It is for this reason that Soros’s failures are so telling; - Daniel Bessner",the open society and its enemies,https://www.metafilter.com/175291/the-open-society-and-its-enemies
13 favorites,,"Cosmic Rays, Man",https://www.metafilter.com/175302/Cosmic-Rays-Man
12 favorites,"A 'pay your age' discount on stuffed bears has led to shopping chaos. Though standing in line is not normally thought of as a positive experience, for special items, it makes you appreciate it even more. Some queues are even events in and of itself.",Build-A-Bear Madness,https://www.metafilter.com/175299/Build-A-Bear-Madness
208 favorites (10 in the past 24 hours),"In 1999, officials in Vienna, Austria, asked residents of the city's ninth district how often and why they used public transportation. ""Most of the men filled out the questionnaire in less than five minutes,"" says Ursula Bauer, one of the city administrators tasked with carrying out the survey. ""But the women couldn't stop writing."" 
- How to Design a City for Women",Cities of ladies,https://www.metafilter.com/175217/Cities-of-ladies
73 favorites (10 in the past 24 hours),The Register,BUT SHE WAS A BUNKO SCREAM JAR,https://www.metafilter.com/159053/BUT-SHE-WAS-A-BUNKO-SCREAM-JAR
25 favorites (9 in the past 24 hours),Pioneering Animation Soundtracks From Poland,Sound Effects On The Kids,https://www.metafilter.com/175286/Sound-Effects-On-The-Kids
24 favorites (9 in the past 24 hours),"Today as I was walking home after my run I saw a large lemon rolling down the hill. It kept rolling for about a quarter mile. And now you can see it, too. [video on twitter]",zest for life,https://www.metafilter.com/175288/zest-for-life
