favourites,summary,title,url
50 favorites,"People who know me personally will know that I have a dog and that I'm fairly open about it, but it isn't something I discuss much publicly. I prefer to wait a while to introduce people to it, because my dog is difficult. My dog is not a good dog.",My Depression Is Like Having A Bad Dog,https://www.metafilter.com/175195/My-Depression-Is-Like-Having-A-Bad-Dog
40 favorites,"Samantha Mills's short story "" Strange Waters "" ( Strange Horizons , 2 April 2018) received a glowing review from Danielle Maurer at SFFReviews : ""Every now and then, you find a story that resonates with you on a deep level. 'Strange Waters' is that story for me."" SFFReviews launched last summer in part thanks to this Twitter thread encouraging people to review SF/F short fiction because so much is available--the site has achieved fairly wide coverage but aims for more . Setting aside stories posted previously , a selection of recommendations from other sources offers additional perspective on six months of SF/F short fiction.",Some reviews & reviewers of 2018's SF/F short fiction so far,https://www.metafilter.com/175196/Some-reviews-and-reviewers-of-2018s-SF-F-short-fiction-so-far
81 favorites (39 in the past 24 hours),"Authority - ""We construct authority. How we construct it is among the most important social, ethical, and technological problems we face.""","Greatest Story Ever Told, Greatest Trick Ever Pulled",https://www.metafilter.com/175185/Greatest-Story-Ever-Told-Greatest-Trick-Ever-Pulled
55 favorites (37 in the past 24 hours),"“Everyone hates learning the rules to tabletop games. It's like going to one of those long timeshare presentations before getting your free vacation: if you want to have fun, you have to suffer through boring torture first. That is... until now! My name is Jeff Kornberg, and I make ""How To Play"" board game tutorial videos on my channel called ""The Dragon's Tomb."" A lot of other YouTube channels currently make similar kinds of videos, but most of them get the rules wrong, go on too long, or have boring hosts who are nerdy. My channel aims to fix all that. Each one of my videos concisely covers all rules of each game, while being hosted by someone who isn't a nerd (me). I am planning on making a ""How To Play"" video for every board game that exists, so if you get a new game, please wait until I make a video for it before attempting to play.” [via: Kotaku ]",“Cards. Deal With It.”,https://www.metafilter.com/175189/Cards-Deal-With-It
37 favorites,"On the weekend of June 16th 2018, around 300 descendants of the slave population at Monticello, Thomas Jefferson’s plantation near Charlottesville, attended the opening of new exhibits that “mark the restoration and reopening of a new interpretive approach that centers the experience of the enslaved .”",New Exhibits at Monticello,https://www.metafilter.com/175191/New-Exhibits-at-Monticello
33 favorites,"Overhead, swaying ... a tree in Spain ... some forest birdsong ... in Japan ... a forest at night ... in England ... falling autumnal leaves and rain ... in Italy ... a birch tree, swaying ... in Canada ... a strong wind blows through trees ... in New Zealand ... and some forests , also in New Zealand ... in Wales ... stark Norwegian trees in winter ... in England (and album ) ... timelapses through Norwegian forests ... in Scotland",Here is a nice tree.,https://www.metafilter.com/175194/Here-is-a-nice-tree
29 favorites,"In this golden age of board games how can you sift through all the new releases and find the gems and avoid the duds? Shut Up & Sit Down is a website all about board games, card games, and all the other games you can play in your very own house. They have podcasts and videos as well as written reviews. They also have their own convention - Shux18 .",Shut Up and Sit Down Recommends 🍐,https://www.metafilter.com/175199/Shut-Up-and-Sit-Down-Recommends-
21 favorites,"NPR compiles a Spotify playlist of their 150 favorite First Album, First Side, First Song tracks across history. The first five are Elton John -- Empty Sky ; The Shins -- Caring Is Creepy ; Jimi Hendrix -- Purple Haze ; Jackson Browne -- Jamaica Say You Will ; Living Colour -- Cult Of Personality","First Album, First Side, First Song",https://www.metafilter.com/175200/First-Album-First-Side-First-Song
31 favorites (19 in the past 24 hours),,Spiders use electricity,https://www.metafilter.com/175186/Spiders-use-electricity
19 favorites,As outlined in a comprehensive,possibly the only survivor of a lost dog lineage is a venereal tumor,https://www.metafilter.com/175203/possibly-the-only-survivor-of-a-lost-dog-lineage-is-a-venereal-tumor
18 favorites,H e y L i t t l e L i z a J a n e !,A song about a girl,https://www.metafilter.com/175201/A-song-about-a-girl
17 favorites,,"""I brought my diploma to my cell window so people could see it.""",https://www.metafilter.com/175190/I-brought-my-diploma-to-my-cell-window-so-people-could-see-it
16 favorites,"Life on the breadline: Australians living in poverty share their day to day lives Once I have been paid, I have money for that day and perhaps the next if I am lucky. After rent, electricity, phone, gas, internet, registration for the car and petrol for college there is no discretionary income at all. Notice that I haven’t included food. That is because I buy that last with whatever is left over.",Life on the breadline: Australians in poverty share their stories.,https://www.metafilter.com/175197/Life-on-the-breadline-Australians-in-poverty-share-their-stories
15 favorites,"If you grew up reading and watching Space Opera science fiction, you may have grown out of it because many of the tropes around gender and relationships are so retrograde. But from over the horizon, here comes Becky Chambers to the rescue !",Space Opera + Queer x Cozy = Becky Chambers,https://www.metafilter.com/175205/Space-Opera-Queer-x-Cozy-Becky-Chambers
20 favorites (12 in the past 24 hours),Really Techno,bypassing consciousness,https://www.metafilter.com/175183/bypassing-consciousness
12 favorites,,Cruises Are Awesome,https://www.metafilter.com/175204/Cruises-Are-Awesome
59 favorites (11 in the past 24 hours),"What do Art Deco and Archaeology have in common? Quite a bit, if you look at enough Art Deco architecture. The artistic movement spanned from the early 1900s in France and lasted until 1945 , when the austerity of World War II making the lavish decorations seem gaudy. In the peak of the Deco period, King Tut's tomb was rediscovered in 1922 , leading to the marriage of ancient Egyptian design and Art Deco . There were other diverse and ""exotic"" influences in Art Deco creations around the world, including African tribal design and forms, Mesoamerican forms and decoration, Greco-Roman relief, patterning and materials , and in the American Southwest, Pueblo Deco .",Art Deco and Archaeology,https://www.metafilter.com/175174/Art-Deco-and-Archaeology
11 favorites,Meet Jax: the Official Stamp Licker at This Scottish Post Office Who's a good boy?,Who is the best stamp licker around? Jax is!,https://www.metafilter.com/175202/Who-is-the-best-stamp-licker-around-Jax-is
23 favorites (10 in the past 24 hours),"The Threat of International Adoption for Migrant Children Separated From Their Families ""To adoption reform advocates, who monitor unethical and abusive practices in child welfare, it looked like any number of adoption crises in the past"".","""Fears of a new adoption rush in today’s border crisis""",https://www.metafilter.com/175179/Fears-of-a-new-adoption-rush-in-todays-border-crisis
9 favorites,This is the story of why I created,"intitle:""index of""",https://www.metafilter.com/175206/intitleindex-of
