favourites,summary,title,url
41 favorites (36 in the past 24 hours),"Sandra Leigh Price, "" Emily Brontë and Me "" ( The Sydney Morning Herald , 18 May 2018): ""The first time I read Wuthering Heights a whole world opened up to me: the language – the words steeped in weather landscape, the structure an intricate clockwork of intergenerational trauma, and there was Emily Brontë herself – an astute observer of the natural world around her. The book was like a storm-glass in my imagination – large, wondrous and wild."" Other personal essays: SA Jones, "" Wuthers: The Book That Saved a Life ,"" and Emily Sullivan, "" The Walk To Wuthering Heights .""","Emily Brontë was born on July 30, 1818 -- 200 years ago this month",https://www.metafilter.com/175347/Emily-Bront-was-born-on-July-30-1818-200-years-ago-this-month
36 favorites,"Haskell is most likely quite different from any language you've ever used before. In Haskell, we de-emphasise code that modifies data. Instead, we focus on functions that take immutable values as input and produce new values as output. Given the same inputs, these functions always return the same results. This is a core idea behind functional programming.",Why functional programming? Why Haskell?,https://www.metafilter.com/175355/Why-functional-programming-Why-Haskell
34 favorites,"""It was December 18th, 2016 when we noticed that all the glue was gone and we had no clue why. So when the cavernous shelf was filled, only to be emptied again immediately, we began to speculate. Something as simple as Elmer’s Glue, although a little oddball, did not seem an unlikely victim for whatever might have been caught in the crosshairs of a Pinterest trend. We’d survive- whatever it was. I was in no way prepared for the reality. """,The Glue Famine,https://www.metafilter.com/175353/The-Glue-Famine
24 favorites,,"""To see oursels as others see us""",https://www.metafilter.com/175354/To-see-oursels-as-others-see-us
19 favorites,,The Science of Ballet,https://www.metafilter.com/175352/The-Science-of-Ballet
35 favorites (17 in the past 24 hours),"In which Jay Rayner eats a pork pie , the product of a town which takes its food seriously . Very seriously ( live blogging ). This staple , magnificent and traditional West and East Midlands Christmas breakfast has variations , from Yorkshire to Evesham to Rutland . But it should be moist and formally blessed before judged and be from here . Make the pilgrimage to Ye Olde Pork Pie Shoppe in Melton Mowbray , get one from HRH or a posh shop , or make old-fashioned ones ( takes a while ) or with piccalilli or aniseed or apple chutney . This is not a pork pie and it is not Australian but can be found in New York . Work off your pork pie ice cream with some golf . Sadly, there is always politics in Brexit-Land , but expect many at the annual PieFest ( 2017 ).",“I bloody love a pork pie”,https://www.metafilter.com/175345/I-bloody-love-a-pork-pie
17 favorites,,"Cigarmaker Creator, Healer & Man",https://www.metafilter.com/175351/Cigarmaker-Creator-Healer-and-Man
114 favorites (16 in the past 24 hours),"Cat-Scan.com is one of the strangest sites I've seen in some time. I have no idea how these people got their cats wedged into their scanners, or why .",Legal to drink in several Canadian provinces,https://www.metafilter.com/175335/Legal-to-drink-in-several-Canadian-provinces
27 favorites (16 in the past 24 hours),,"“We now have a zero percent escape rate with criminals,”",https://www.metafilter.com/175346/We-now-have-a-zero-percent-escape-rate-with-criminals
13 favorites,"In April 1941 only two decades after the rancor and bloodshed of the Irish War of Independence and its Civil War, with the cautious assent of the first Taoiseach of the Republic of Ireland Éamon de Valera who had maintained neutrality from the Allies and the Axis, crews of volunteer firefighters crossed the border into the North (~40min podcast) to help battle the blazes ignited by Luftwaffe bombing in the Belfast Blitz .",Their sorrows in the present instance are also our sorrows,https://www.metafilter.com/175357/Their-sorrows-in-the-present-instance-are-also-our-sorrows
