favourites,summary,title,url
45 favorites,"Inside the Guild Wars 2 meeting that’s shaken gaming [Polygon] “Jessica Price, who was fired by ArenaNet last week for arguing with fans of the company’s Guild Wars 2 MMO, said she feels betrayed by how the company “folded like a cheap card table” when confronted by toxic fandom. In an interview with Polygon, she talked about the meeting in which she was fired, and castigated ArenaNet managers for their “highly unprofessional” reaction to a social media controversy.”","‘No. Not here. Not in my space,’” she said.",https://www.metafilter.com/175278/No-Not-here-Not-in-my-space-she-said
41 favorites,,mai nam is jane,https://www.metafilter.com/175274/mai-nam-is-jane
38 favorites (33 in the past 24 hours),"“Wouldn’t It Be Nice” By The Beach Boys, But With Single-syllable Adjectives Other Than “Nice” ・ Mark Zuckerberg Testifies Before Congress: A Niche Transcript ・ Sixteen Songs That Will Trigger Your Fight Or Flight Response When You Hear Them In Public, Provided You’ve Read Homestuck ・ Literally Just 16 Getty Images Of Bernadette Peters With Dogs ・ Every Iconic Onscreen Teen Friendship That Should Have Been A Lesbian Romance But Wasn’t, Because Some Higher Power Hates Me Personally ・ We Need A Musical Episode Of Stranger Things And We Need It Now ・ Pending Edits To The Brideshead Revisited Wikipedia Page Where It’s Star Wars Now ・ A Conservative High School Production Of Angels In America Where They Can’t Say Aids So All The Characters Have Diabetes Instead ・ In Honour Of The New Star Wars Movie, Watch This Trilogy Of Luke Skywalker Fan Videos Set To Lana Del Rey Songs",A Website for Five People,https://www.metafilter.com/175270/A-Website-for-Five-People
33 favorites,"Urban planner Geoff Boeing has calculated some lovely polar histograms of the orientations of American city streets , and further of various cities around the world , along with explanations of the context and methods.","City planning history, in histograms",https://www.metafilter.com/175279/City-planning-history-in-histograms
32 favorites,"In 1979, Queen of the Demonweb Pits debuted at the Origins game convention. This Dungeons & Dragons adventure pitted the party against a minor god, Lolth, in her home plane of the Abyss. It was published the next year as module Q1, the finale to the G (Against the Giants) and D (Descent into the Depths of the Earth/Vault of the Drow) series of modules.","Lolth, Spider Queen of the Drow",https://www.metafilter.com/175273/Lolth-Spider-Queen-of-the-Drow
29 favorites,"It's sad when a five-year-old dies of cancer, but this is the most fun funeral and obituary you have ever heard of. Garrett Michael Matthias died at age 5 after a nine month battle with cancer, but he's going to have the best funeral ever.","""See ya later, suckas! — The Great Garrett Underpants""",https://www.metafilter.com/175285/See-ya-later-suckas-The-Great-Garrett-Underpants
26 favorites,,Two men cannot look after a baby. Next time bring a woman.,https://www.metafilter.com/175275/Two-men-cannot-look-after-a-baby-Next-time-bring-a-woman
24 favorites,"Is Lab-Grown Meat Really Meat? Cultured-meat manufacturers like Just Inc. and Memphis Meats are hoping to provide consumers with meat that is just like its predecessor, that tastes and looks and feels and smells exactly the same as something you might get in stores today but will be more sustainable. Whether that will turn out to be true won’t be clear for some time. But there’s another, more immediate battle heating up between the cattle industry and these new entrants into the meaty ring. So buckle up and put on your wonkiest hat, because the labeling war is about to begin. [SLSlate]",Is meat the muscle of an animal? Or is it the remains of a living thing?,https://www.metafilter.com/175276/Is-meat-the-muscle-of-an-animal-Or-is-it-the-remains-of-a-living-thing
24 favorites (22 in the past 24 hours),,Modern Florida Man Odyssey,https://www.metafilter.com/175271/Modern-Florida-Man-Odyssey
21 favorites,,"10,000?! We could buy Photoshop for less than that!",https://www.metafilter.com/175281/10000-We-could-buy-Photoshop-for-less-than-that
