favourites,summary,title,url
140 favorites,"A day after the 242nd anniversary of the Declaration of Independence , the former American colonies of the British Empire now see its executive branch headed by a figure reminiscent of the king they overthrew .  And the British aren't looking forward to his approaching visit , either.",His direct object is the establishment of an absolute Tyranny,https://www.metafilter.com/175148/His-direct-object-is-the-establishment-of-an-absolute-Tyranny
60 favorites,,Would you rather be told to smile or to calm down?,https://www.metafilter.com/175147/Would-you-rather-be-told-to-smile-or-to-calm-down
28 favorites,"Apollo 15 astronaut David Scott showed that a hammer and feather fell at the same rate on the Moon , a modern update to an experiment that Galileo probably didn't actually perform. But if E/c^2 = m, does gravitational binding energy also fall in a gravitational field in the same way as regular mass? Replace the feather with a white dwarf, the hammer with a neutron star, the Moon with another white dwarf, and let's find out ! (Cute 3:50 video.)",The universality of free fall,https://www.metafilter.com/175152/The-universality-of-free-fall
27 favorites,"With the ""Chuck Tingle Humbles Our Bundle"" book bundle you can get a finely curated collection of e-book erotic ""tinglers"", while also supporting the It Gets Better project .",Pounded in the butt by my anxiety over making a clever post title,https://www.metafilter.com/175154/Pounded-in-the-butt-by-my-anxiety-over-making-a-clever-post-title
26 favorites,,Westworld Timeline Explained,https://www.metafilter.com/175150/Westworld-Timeline-Explained
25 favorites,,Symbols of humanity,https://www.metafilter.com/175149/Symbols-of-humanity
24 favorites (23 in the past 24 hours),"From the notorious to the half-forgotten, Queens of Infamy, a Longreads series by Anne Thériault , focuses on badass world-historical women of centuries past.","Infamy, Infamy, they've all got it in for me!",https://www.metafilter.com/175143/Infamy-Infamy-theyve-all-got-it-in-for-me
23 favorites,"How video games demonize fat people [The Outline] “When I encounter the fat body in a video game, the disappointment that follows is so hot and pure that there is, as a matter of self-care, an urgent need to remove myself from the moment and get on a plane. I refuse to accept that in the world of prestige video games — AAA in industry speak — a body like mine and those of the people I love and admire, can only exist in one of two ways: a cheap laugh or a site of disgust, usually both. [...] In 2018, the AAA video game remains our most persuasive and powerful cultural product. And yet it almost exclusively depicts the fat body, my body, as a noxious threat, a monstrosity, an object of ridicule, something to be dealt with violently.”",“What if the fault lies in the nature of the corporate product itself?”,https://www.metafilter.com/175145/What-if-the-fault-lies-in-the-nature-of-the-corporate-product-itself
22 favorites,The Guardian takes a look at the burgeoning sex trafficking industry abusing incarcerated women in the US.,The Trap: Modern-day slavery,https://www.metafilter.com/175153/The-Trap-Modern-day-slavery
21 favorites,""" The Testimony of Dragon's Teeth "" ( Uncanny , March/April 2018) is a brief new addition to Sarah Monette's bookish, M.R. James -ian or Carnacki / John Silence -like series of occult investigation short stories, "" The Necromantic Mysteries of Kyle Murchison Booth ,"" several others of which are online: "" Wait for Me ,"" "" The Replacement ,"" "" White Charles ,"" "" The Yellow Dressing Gown ,"" and "" To Die For Moonlight ."" Monette is perhaps more well-known for writing The Goblin Emperor as Katherine Addison , under which name she has also co-written with Elizabeth Bear an upcoming historical mystery (relevant to her research specialty ) that has sometimes","""We are chaos. We are the teeth of dragons, shed like seeds.""",https://www.metafilter.com/175160/We-are-chaos-We-are-the-teeth-of-dragons-shed-like-seeds
85 favorites (20 in the past 24 hours),"You want to know something about how bullshit insane our brains are? OK, so there's a physical problem with our eyes … Twitter user @foone explains how your brain lies about the passage of time in order to mask a shortcoming in human visual processing.",Your eyes are bad and your brain is a liar,https://www.metafilter.com/175129/Your-eyes-are-bad-and-your-brain-is-a-liar
20 favorites,"Parallel Worlds, Parallel Lives: A BBC documentary about the man who first proposed the multiverse hypothesis academically and his rock star son. The many worlds concept in quantum physics permeates modern popular culture (also metafilter ). While it had been considered in science fiction (notably, by Jorge Luis Borges , who many believe influenced the theory), it was first formally proposed by Hugh Everett","Baby genius, look how you've grown. Where do you go from here?",https://www.metafilter.com/175155/Baby-genius-look-how-youve-grown-Where-do-you-go-from-here
20 favorites (19 in the past 24 hours),"potofsoup has posted a Captain America birthday comic each year since 2014 .


This year's features the statue of liberty.",It's the work of the next 20 years. Good thing I'm only 100.,https://www.metafilter.com/175144/Its-the-work-of-the-next-20-years-Good-thing-Im-only-100
19 favorites,"All right, friends, gather round (or maybe mute me for the next hour or so), because it's just me and a bottle of local rum for this 4th of July afternoon and I'm waiting until later this evening to watch Captain America for the 97th time, so I'mma give you all a DRUNK HISTORY. In which @lasrina discusses the American Revolution, Fort Macon, Sergeant William Henry Alexander, Josiah Pender, and ""how a 50-year-old dude with no backup and no firepower can use bureaucracy to be a hero.""","""Okay, but I'm gonna need you to write me a receipt.""",https://www.metafilter.com/175159/Okay-but-Im-gonna-need-you-to-write-me-a-receipt
33 favorites (18 in the past 24 hours),"""I don’t know what it is about songs that can make you feel the weight of people or their loss or the fact of your own. But they do."" What Is the Most Nostalgic Song of All Time?","The Weight, The Loss, The Songs",https://www.metafilter.com/175136/The-Weight-The-Loss-The-Songs
