favourites,summary,title,url
39 favorites,"If you grew up reading and watching Space Opera science fiction, you may have grown out of it because many of the tropes around gender and relationships are so retrograde. But from over the horizon, here comes Becky Chambers to the rescue !",Space Opera + Queer x Cozy = Becky Chambers,https://www.metafilter.com/175205/Space-Opera-Queer-x-Cozy-Becky-Chambers
29 favorites,"In 1999, officials in Vienna, Austria, asked residents of the city's ninth district how often and why they used public transportation. ""Most of the men filled out the questionnaire in less than five minutes,"" says Ursula Bauer, one of the city administrators tasked with carrying out the survey. ""But the women couldn't stop writing."" 
- How to Design a City for Women",Cities of ladies,https://www.metafilter.com/175217/Cities-of-ladies
27 favorites (25 in the past 24 hours),,Cruises Are Awesome,https://www.metafilter.com/175204/Cruises-Are-Awesome
25 favorites,"Humanity’s discovery of zero was “a total game changer ... equivalent to us learning language,” says Andreas Nieder, a cognitive scientist at the University of Tübingen in Germany. But for the vast majority of our history, humans didn’t understand the number zero. It’s not innate in us. We had to invent it. And we have to keep teaching it to the next generation. Other animals, like monkeys, have evolved to understand the rudimentary concept of nothing. And scientists just reported that even",Two articles about nothing,https://www.metafilter.com/175209/Two-articles-about-nothing
44 favorites (24 in the past 24 hours),"In this golden age of board games how can you sift through all the new releases and find the gems and avoid the duds? Shut Up & Sit Down is a website all about board games, card games, and all the other games you can play in your very own house. They have podcasts and videos as well as written reviews. They also have their own convention - Shux18 .",Shut Up and Sit Down Recommends 🍐,https://www.metafilter.com/175199/Shut-Up-and-Sit-Down-Recommends-
97 favorites (23 in the past 24 hours),"Authority - ""We construct authority. How we construct it is among the most important social, ethical, and technological problems we face.""","Greatest Story Ever Told, Greatest Trick Ever Pulled",https://www.metafilter.com/175185/Greatest-Story-Ever-Told-Greatest-Trick-Ever-Pulled
23 favorites,"Last month, Nigerian author Chimamanda Ngozi Adichie gave the keynote address at the Chatham House London Conference 2018 (slyt; 25 minutes). “I think men should read more stories by and about women . We know from studies that men read men, and women read men and women. Perhaps if men read more women’s stories, they would be more likely to see them as fully human and less likely to see them as objects that exist for the needs of men...Storytelling is the breath and final spirit of all knowledge.""","Chimamanda Ngozi Adichie on feminism, storytelling, and handbags",https://www.metafilter.com/175213/Chimamanda-Ngozi-Adichie-on-feminism-storytelling-and-handbags
50 favorites (20 in the past 24 hours),"Samantha Mills's short story "" Strange Waters "" ( Strange Horizons , 2 April 2018) received a glowing review from Danielle Maurer at SFFReviews : ""Every now and then, you find a story that resonates with you on a deep level. 'Strange Waters' is that story for me."" SFFReviews launched last summer in part thanks to this Twitter thread encouraging people to review SF/F short fiction because so much is available--the site has achieved fairly wide coverage but aims for more . Setting aside stories posted previously , a selection of recommendations from other sources offers additional perspective on six months of SF/F short fiction.",Some reviews & reviewers of 2018's SF/F short fiction so far,https://www.metafilter.com/175196/Some-reviews-and-reviewers-of-2018s-SF-F-short-fiction-so-far
20 favorites,"Now, if we do not take the removed dough to be the hole, then what do we take the hole to be? Are holes material things, where material things are physical (like tables and chairs), or are holes immaterial things, where immaterial things are not physical (like abstract entities)? Or are holes not even things at all? Suki Finn",Torus! Torus! Torus!,https://www.metafilter.com/175210/Torus-Torus-Torus
59 favorites (18 in the past 24 hours),"People who know me personally will know that I have a dog and that I'm fairly open about it, but it isn't something I discuss much publicly. I prefer to wait a while to introduce people to it, because my dog is difficult. My dog is not a good dog.",My Depression Is Like Having A Bad Dog,https://www.metafilter.com/175195/My-Depression-Is-Like-Having-A-Bad-Dog
18 favorites,"Scarlett Johansson continues problematic streak, will play a trans man [The Verge] “A year after Scarlett Johansson’s appearance in 2017’s adaptation of Ghost in the Shell, in which she played a canonically Asian woman and sparked a conversation about whitewashing in Hollywood, the actor has made yet another questionable decision: next year, she’ll be starring in Ghost director Rupert Sanders’ Rub & Tug, a biopic based on the real-life story of massage parlor boss Dante “Tex” Gill.”","“...furthering the disenfranchisement of LGBT people on-screen,”",https://www.metafilter.com/175208/furthering-the-disenfranchisement-of-LGBT-people-on-screen
30 favorites (15 in the past 24 hours),"NPR compiles a Spotify playlist of their 150 favorite First Album, First Side, First Song tracks across history. The first five are Elton John -- Empty Sky ; The Shins -- Caring Is Creepy ; Jimi Hendrix -- Purple Haze ; Jackson Browne -- Jamaica Say You Will ; Living Colour -- Cult Of Personality","First Album, First Side, First Song",https://www.metafilter.com/175200/First-Album-First-Side-First-Song
15 favorites,"It's NAIDOC week! This year's theme is Because of her we can! , celebrating Australian indigenous women and their achievements.","Because of her, we can",https://www.metafilter.com/175215/Because-of-her-we-can
24 favorites (14 in the past 24 hours),As outlined in a comprehensive,possibly the only survivor of a lost dog lineage is a venereal tumor,https://www.metafilter.com/175203/possibly-the-only-survivor-of-a-lost-dog-lineage-is-a-venereal-tumor
61 favorites (13 in the past 24 hours),"“Everyone hates learning the rules to tabletop games. It's like going to one of those long timeshare presentations before getting your free vacation: if you want to have fun, you have to suffer through boring torture first. That is... until now! My name is Jeff Kornberg, and I make ""How To Play"" board game tutorial videos on my channel called ""The Dragon's Tomb."" A lot of other YouTube channels currently make similar kinds of videos, but most of them get the rules wrong, go on too long, or have boring hosts who are nerdy. My channel aims to fix all that. Each one of my videos concisely covers all rules of each game, while being hosted by someone who isn't a nerd (me). I am planning on making a ""How To Play"" video for every board game that exists, so if you get a new game, please wait until I make a video for it before attempting to play.” [via: Kotaku ]",“Cards. Deal With It.”,https://www.metafilter.com/175189/Cards-Deal-With-It
24 favorites (12 in the past 24 hours),H e y L i t t l e L i z a J a n e !,A song about a girl,https://www.metafilter.com/175201/A-song-about-a-girl
16 favorites (12 in the past 24 hours),Meet Jax: the Official Stamp Licker at This Scottish Post Office Who's a good boy?,Who is the best stamp licker around? Jax is!,https://www.metafilter.com/175202/Who-is-the-best-stamp-licker-around-Jax-is
12 favorites,,Counterfeit Queen of Soul,https://www.metafilter.com/175207/Counterfeit-Queen-of-Soul
23 favorites (11 in the past 24 hours),"Life on the breadline: Australians living in poverty share their day to day lives Once I have been paid, I have money for that day and perhaps the next if I am lucky. After rent, electricity, phone, gas, internet, registration for the car and petrol for college there is no discretionary income at all. Notice that I haven’t included food. That is because I buy that last with whatever is left over.",Life on the breadline: Australians in poverty share their stories.,https://www.metafilter.com/175197/Life-on-the-breadline-Australians-in-poverty-share-their-stories
40 favorites (10 in the past 24 hours),"On the weekend of June 16th 2018, around 300 descendants of the slave population at Monticello, Thomas Jefferson’s plantation near Charlottesville, attended the opening of new exhibits that “mark the restoration and reopening of a new interpretive approach that centers the experience of the enslaved .”",New Exhibits at Monticello,https://www.metafilter.com/175191/New-Exhibits-at-Monticello
