favourites,summary,title,url
71 favorites,"Authority - ""We construct authority. How we construct it is among the most important social, ethical, and technological problems we face.""","Greatest Story Ever Told, Greatest Trick Ever Pulled",https://www.metafilter.com/175185/Greatest-Story-Ever-Told-Greatest-Trick-Ever-Pulled
45 favorites,"“Everyone hates learning the rules to tabletop games. It's like going to one of those long timeshare presentations before getting your free vacation: if you want to have fun, you have to suffer through boring torture first. That is... until now! My name is Jeff Kornberg, and I make ""How To Play"" board game tutorial videos on my channel called ""The Dragon's Tomb."" A lot of other YouTube channels currently make similar kinds of videos, but most of them get the rules wrong, go on too long, or have boring hosts who are nerdy. My channel aims to fix all that. Each one of my videos concisely covers all rules of each game, while being hosted by someone who isn't a nerd (me). I am planning on making a ""How To Play"" video for every board game that exists, so if you get a new game, please wait until I make a video for it before attempting to play.” [via: Kotaku ]",“Cards. Deal With It.”,https://www.metafilter.com/175189/Cards-Deal-With-It
28 favorites,"People who know me personally will know that I have a dog and that I'm fairly open about it, but it isn't something I discuss much publicly. I prefer to wait a while to introduce people to it, because my dog is difficult. My dog is not a good dog.",My Depression Is Like Having A Bad Dog,https://www.metafilter.com/175195/My-Depression-Is-Like-Having-A-Bad-Dog
27 favorites,,Spiders use electricity,https://www.metafilter.com/175186/Spiders-use-electricity
25 favorites,"On the weekend of June 16th 2018, around 300 descendants of the slave population at Monticello, Thomas Jefferson’s plantation near Charlottesville, attended the opening of new exhibits that “mark the restoration and reopening of a new interpretive approach that centers the experience of the enslaved .”",New Exhibits at Monticello,https://www.metafilter.com/175191/New-Exhibits-at-Monticello
25 favorites,"Overhead, swaying ... a tree in Spain ... some forest birdsong ... in Japan ... a forest at night ... in England ... falling autumnal leaves and rain ... in Italy ... a birch tree, swaying ... in Canada ... a strong wind blows through trees ... in New Zealand ... and some forests , also in New Zealand ... in Wales ... stark Norwegian trees in winter ... in England (and album ) ... timelapses through Norwegian forests ... in Scotland",Here is a nice tree.,https://www.metafilter.com/175194/Here-is-a-nice-tree
20 favorites,Swimming bacteria can reduce the viscosity of ordinary liquids like water.,Little whorls have smaller... flagellae?,https://www.metafilter.com/175181/Little-whorls-have-smaller-flagellae
20 favorites,Really Techno,bypassing consciousness,https://www.metafilter.com/175183/bypassing-consciousness
20 favorites,"Samantha Mills's short story "" Strange Waters "" ( Strange Horizons , 2 April 2018) received a glowing review from Danielle Maurer at SFFReviews : ""Every now and then, you find a story that resonates with you on a deep level. 'Strange Waters' is that story for me."" SFFReviews launched last summer in part thanks to this Twitter thread encouraging people to review SF/F short fiction because so much is available--the site has achieved fairly wide coverage but aims for more . Setting aside stories posted previously , a selection of recommendations from other sources offers additional perspective on six months of SF/F short fiction.",Some reviews & reviewers of 2018's SF/F short fiction so far,https://www.metafilter.com/175196/Some-reviews-and-reviewers-of-2018s-SF-F-short-fiction-so-far
90 favorites (18 in the past 24 hours),"In 2015, the Democratic Socialists of America had 6,000 members. Today that number is closer to 43,000 and growing. With high profile wins in PA and NY , the DSA is poised to become a force on the left , pushing the Overton window leftward on everything from immigration to healthcare . While the DSA platform is committed to equality, questions about inclusivity in progressive",The socialists are coming! The socialists are coming!,https://www.metafilter.com/175173/The-socialists-are-coming-The-socialists-are-coming
