favourites,summary,title,url
50 favorites,"Amsterdam drained a canal and put everything they found online, piece by piece, chronologically, and you can see it all, from guns to",Under Amsterdam,https://www.metafilter.com/174989/Under-Amsterdam
35 favorites,"Paul McCartney on Carpool Karaoke is television at its best. Not only does it have all the happiness and goofiness you expect Corden to deliver, but this McCartney karaoke is also unexpectedly tender, touching and meaningful.",You can drive my car,https://www.metafilter.com/174966/You-can-drive-my-car
27 favorites,"In a 5-4 decision , the United States Supreme Court has overturned a 40-year-old precedent , ruling that public-sector unions cannot require union dues from non-members who do not wish to pay them.  The decision was split along party lines, with the Court's five conservative members finding that this requirement was a violation of the right to free speech as guaranteed by the First Amendment.","""There is no sugarcoating today's opinion.""",https://www.metafilter.com/174975/There-is-no-sugarcoating-todays-opinion
24 favorites,,SOS as the Titanic Is Dying,https://www.metafilter.com/174983/SOS-as-the-Titanic-Is-Dying
23 favorites,"Fear of a Brown Planet is an album of psychedelic Latin funk...covers? interpretations? celebrations! of classic Public Enemy joints by Austin's Brownout, previously noted for their Black Sabbath covers. It goes hard.",Fear of a Brown Planet,https://www.metafilter.com/174973/Fear-of-a-Brown-Planet
20 favorites,,too long; didn't not read,https://www.metafilter.com/174964/too-long-didnt-not-read
20 favorites,Record Label Logos curated by designer and illustrator Reagan Ray .,Record Label Logos,https://www.metafilter.com/174967/Record-Label-Logos
19 favorites,"The fact that they never did suggests that the group’s members—400 prominent, influential figures in academia, media, and publishing—would rather keep trans people at a safe, anthropological remove where they can talk about trans people without speaking to trans people directly. Harron Walker: Private Messages Reveal the Cis Journalist Groupthink Behind Trans Media Narratives",Complaining about groupthink in your own fan forum is peak 2018,https://www.metafilter.com/174985/Complaining-about-groupthink-in-your-own-fan-forum-is-peak-2018
63 favorites (14 in the past 24 hours),"MeFi's own mhoye has a question: What is the least plausible story about yourself that's true? It has gone viral , with thousands of replies and quote-tweets.",It's late but let's see if we can make this interesting,https://www.metafilter.com/174952/Its-late-but-lets-see-if-we-can-make-this-interesting
36 favorites (14 in the past 24 hours),"TeacherTube is a free resource for educators, students and parents to share and watch instructional videos. Launched in 2007 as a YouTube alternative that is ""a more educationally focused, safe venue for teachers, schools, and home learners,"" the site is now home to over a million user-generated videos on dozens of topics, many of which are used as teaching tools in schools and libraries across the United States.",TeacherTube,https://www.metafilter.com/174953/TeacherTube
14 favorites,Is America Ready to Love Cottage Cheese Again?,"To ""uncottage""--or, as one dairy executive put it, ""Chobani it.""",https://www.metafilter.com/174969/To-uncottage-or-as-one-dairy-executive-put-it-Chobani-it
32 favorites (13 in the past 24 hours),"For the first time in 35 years, the Elks are",🦌 🦌 🦌,https://www.metafilter.com/174962/elk-elk-elk
13 favorites,,Seeing Pain,https://www.metafilter.com/174984/Seeing-Pain
11 favorites,"In planetary defense news, a new National Near Earth Object Preparedness Plan has been released in the United States.",New National Near Earth Object Preparedness Plan Released in the US,https://www.metafilter.com/174965/New-National-Near-Earth-Object-Preparedness-Plan-Released-in-the-US
9 favorites,"The Norwegian Consumer Council ( Forbrukerrådet ), a government agency that promotes and protects the rights of consumers, has published a report in English",Deceived by Design,https://www.metafilter.com/174991/Deceived-by-Design
8 favorites,,Dungeons and Dollars,https://www.metafilter.com/174972/Dungeons-and-Dollars
8 favorites,,a Gesamtkunstwerk for the Internet age,https://www.metafilter.com/174978/a-Gesamtkunstwerk-for-the-Internet-age
24 favorites (7 in the past 24 hours),"A branch of the ALA has removed Laura Ingalls Wilder's name from an award for children's literature. Laura Ingalls Wilder was (and is) beloved for her landmark Little House on the Prairie series, but her books have rightfully been decried for their racism against Native Americans, among other things. The ALA has reassured their constituency that this is not intended as censorship or meant to suppress discussion of these works. Conservatives are, predictably, outraged.",Rethinking the legacy of Laura Ingalls Wilder,https://www.metafilter.com/174959/Rethinking-the-legacy-of-Laura-Ingalls-Wilder
7 favorites,"In the 1980s, the BBC funded The Computer Literacy Project. They commissioned a home computer (the BBC Micro) and software, and broadcast many features. These (267 of them) are online . See Chris Serles, Gill Nevill, Ian McNaught Davis, Bernard Falk, Lesley Judd, Fred Harris and others and grapple with topics such as programming in BASIC , the Sinclair ZX80 , how crap much educational software is, simulating the British economy , robots making harpsichords using Pascal , the ridiculous idea of connecting computers around the world , and what should happen if machines can do things better than people . There's also a project history , a timeline and 166 BBC Micro Software programs . Some materials also on archive.org","""Um..."" {taps chunky BBC Micro keys} ""180 ... GOTO 30 ... and ... RUN!""",https://www.metafilter.com/174992/Um-taps-chunky-BBC-Micro-keys-180-GOTO-30-and-RUN
86 favorites (6 in the past 24 hours),"NewRetroWave is a YouTube channel devoted to the 80’s-infused electronic music genre known variously as synthwave/retrowave/outrun . Whether you’re jacking into a mainframe in Neo Tokyo , cruising down a Miami highway at night in your convertible , or discovering what true love means with your girlfriend Jennifer , this channel has got you covered.","The 80's Never Died, They Just Became Bigger",https://www.metafilter.com/174944/The-80s-Never-Died-They-Just-Became-Bigger
