favourites,summary,title,url
95 favorites,,We ban it immediately,https://www.metafilter.com/175472/We-ban-it-immediately
68 favorites,"""I think you’re racist. I think I am, too."" (full talk) Dr. Robin DiAngelo coined the term ""white fragility"" to describe ""a state in which even a minimum amount of racial stress becomes intolerable."" She has just published a book on the subject and in this talk for the KUOW Speakers Forum she has particularly pointed words for the fragility of white progressives.",White Fragility,https://www.metafilter.com/175478/White-Fragility
38 favorites,"I am going to give what I will call an elementary demonstration. But
elementary does not mean easy to understand. Elementary means that very
little is required to know ahead of time in order to understand it,
except to have an infinite amount of intelligence.  There may be a large
number of steps that hard to follow, but to each does not require already
knowing the calculus or Fourier transforms. -- Richard P. Feynman This video recounts a lecture by Richard Feynman giving an elementary demonstration of why planets orbit in ellipses. See the excellent book by Judith and David Goodstein, ""Feynman's lost lecture”, for the full story behind this lecture, and a deeper dive into its content. minutephysics takes some time off and lets 3Blue1Brown tell the story of Feynman's Lost Lecture","All you need is ""to have an infinite amount of intelligence"".",https://www.metafilter.com/175469/All-you-need-is-to-have-an-infinite-amount-of-intelligence
30 favorites,"An in depth breakdown of the multi-track master tape of Yes's Roundabout , one of the most complex, adventurous, innovative, progressive records to ever get played (almost) to death on classic rock radio. Thank you, Rick Beato , all purpose everything music guy ( previously ).",What makes Yes's Roundabout so f***ing great?,https://www.metafilter.com/175476/What-makes-Yess-Roundabout-so-fing-great
28 favorites,,What 24 Hours in Prison is Really Like,https://www.metafilter.com/175482/What-24-Hours-in-Prison-is-Really-Like
23 favorites,"This is the greatest thing you will see today: a group portrait of Ismat al-Muluk, granddaughter of the King of Persia Nasir al-Din Shah, and her relatives, circa 1900 . This photograph is part of Women's Worlds in Qajar Iran , an archive exploring the lives of women during the Qajar Dynasty (1796-1925) through a wide array of photographs and materials from private family holdings. Other pictures of Ismat al-Muluk include this funny/strange one featuring her dad, her sister and a chair and this tender one, with her husband and a goat . Also: her sister Fakhr al-Taj (seated) with her mom Ismat al-Dawlah (lying) .",Women's Worlds in Qajar Iran,https://www.metafilter.com/175485/Womens-Worlds-in-Qajar-Iran
23 favorites (20 in the past 24 hours),"Inge Ginsberg performs death metal with her band, the TritoneKings Trümmer ""As Ms. Ginsberg grew older, she kept writing lyrics and poetry, and realized she needed to find new ways to reach an audience. How was she going to gain attention in a society where older women are neglected, silenced and often cast off? At age 93, she discovered a solution: death metal, where you can shout your lyrics instead of sing them. """,Totenköpfchen (Laugh at Death),https://www.metafilter.com/175465/Totenkpfchen-Laugh-at-Death
18 favorites,"""Late one night inside an art-filled home on a tranquil parkway in Silver Spring, Md., a woman decided to take her laptop to bed with her. She clicked on a story about an old picture. Her eyes widened. “No,” Michele Holzman thought to herself. “That couldn’t be me. Could it?”"" How","He tapped the shutter, freezing a moment of hope, of promise.",https://www.metafilter.com/175471/He-tapped-the-shutter-freezing-a-moment-of-hope-of-promise
18 favorites,"""The Good Place"" season 2 gag reel has been released.",Very medium. Just straight-up meh.,https://www.metafilter.com/175484/Very-medium-Just-straight-up-meh
17 favorites,"Emily Carr (December 13, 1871 – March 2, 1945) was a Canadian artist and writer, documenting life and locations in and around British Columbia before others. She began painting in an era when women didn’t, at an age when most people shouldn’t, traveling to remote locations that few professional adventurers chose to go. Not only did she adopt the painting techniques of modernism, when such ideas were considered dangerous, Carr chronicled the extraordinary art and culture of native peoples, who were invisible to the dominant culture, as described in the documentary Winds of Heaven (documentary trailer).","Emily Carr, a Canadian artist of stunning originality and strength",https://www.metafilter.com/175487/Emily-Carr-a-Canadian-artist-of-stunning-originality-and-strength
