favourites,summary,title,url
65 favorites,"NewRetroWave is a YouTube channel devoted to the 80’s-infused electronic music genre known variously as synthwave/retrowave/outrun . Whether you’re jacking into a mainframe in Neo Tokyo , cruising down a Miami highway at night in your convertible , or discovering what true love means with your girlfriend Jennifer , this channel has got you covered.","The 80's Never Died, They Just Became Bigger",https://www.metafilter.com/174944/The-80s-Never-Died-They-Just-Became-Bigger
45 favorites,Rab the Giant versus the Witch of the Waterfall is a charming story about a modern day Glaswegian giant and his run-in with a witch.,His payslip said Robert Giant,https://www.metafilter.com/174942/His-payslip-said-Robert-Giant
39 favorites,NPR Music's 35 Favorite Songs Of 2018 (So Far),NPR Music's 35 Favorite Songs Of 2018 (So Far),https://www.metafilter.com/174946/NPR-Musics-35-Favorite-Songs-Of-2018-So-Far
37 favorites,"Singer Lena Hall is obsessed. Best known for her Tony-winning performance as Yitzhak in the 2014 revival of Hedwig and the Angry Inch, Hall is publishing a monthly series of YouTube videos featuring stripped-down versions of songs by artists she’s obsessed with. So far, the list includes songs from The Cranberries , Peter Gabriel , P!nk , Elton John , Radiohead , and Hedwig .",Lena Hall: Obsessed,https://www.metafilter.com/174940/Lena-Hall-Obsessed
25 favorites,"10 year-old Erica Tandoh is a young DJ taking Ghana by storm “Deejaying is my passion but I want to be a gynaecologist because I want to help women,” she said in an interview with Nairobi News.",I call myself DJ Switch because I switch on people's happiness,https://www.metafilter.com/174941/I-call-myself-DJ-Switch-because-I-switch-on-peoples-happiness
157 favorites (24 in the past 24 hours),"Are you being served? Maybe not, if you're a fascist . This story and more coming up, as we review the latest dispatches from an America in crisis.",there are moments in time when people need to live their convictions,https://www.metafilter.com/174922/there-are-moments-in-time-when-people-need-to-live-their-convictions
49 favorites (24 in the past 24 hours),"Two days after thousands marched in London for a People's Vote , Bloomberg reports that political insiders helped hedge fund managers make millions by shorting the market over the EU referendum. Security analyst James Patrick adds evidence that more millions were made by betting the opposite way on cryptocurrencies . In Westminster, hardline Tories tell Theresa May to get ready for no-deal , even as evidence piles up that a no-deal Brexit will ground Britain to a halt and that there's no back-up plan for Northern Ireland . One study indicates that Brexit has already slowed UK growth by 2.1%, and is costing the UK government £440 million a week . Brexiters are discovering that the UK already had the best model: EU membership.",Never Mind the Brexit,https://www.metafilter.com/174931/Never-Mind-the-Brexit
23 favorites,,General Incompetence,https://www.metafilter.com/174945/General-Incompetence
33 favorites (22 in the past 24 hours),,lowered bar,https://www.metafilter.com/174934/lowered-bar
22 favorites,"MeFi's own mhoye has a question: What is the least plausible story about yourself that's true? It has gone viral , with thousands of replies and quote-tweets.",It's late but let's see if we can make this interesting,https://www.metafilter.com/174952/Its-late-but-lets-see-if-we-can-make-this-interesting
21 favorites,"It's a Sacred Healing Dance. ""Gayle Pruden said she dances because she was called to dance. After having a reoccurring dream of herself in a shiny dress, she approached an elder for answers to her dreams. The elder told her that the Creator was calling her to dance powwow. It was after those dreams that Gayle was danced into her first powwow.""",I'll Dance With My People,https://www.metafilter.com/174943/Ill-Dance-With-My-People
19 favorites,"Fashion Studies is the first open-access journal in fashion that celebrates multiple ways of knowing and sharing that knowledge. Published annually by Ryerson University’s Centre for Fashion Diversity and Social Change , it aims to evolve and re-imagine the interdisciplinary field of fashion studies at no cost to authors or readers. The inaugural issue is now out .",Use that knowledge to change the world through fashion,https://www.metafilter.com/174947/Use-that-knowledge-to-change-the-world-through-fashion
17 favorites,KOOPAISM IS CAPITALISM,Organize the Mushroom Kingdom!,https://www.metafilter.com/174939/Organize-the-Mushroom-Kingdom
23 favorites (16 in the past 24 hours),,QUEEROES 2018,https://www.metafilter.com/174937/QUEEROES-2018
15 favorites,"Twenty years ago today, Victor Joseph and Thomas Builds-the-Fire first traveled from their homes [trailer] on the Coeur D'Alene Indian Reservation in Plummer, Idaho, down to Phoenix, Arizona. This journey was adapted from the stories in Sherman Alexie's The Lone Ranger and Tonto Fistfight in Heaven , particularly "" This Is What It Means to Say Phoenix, Arizona "" [PDF with questions for discussion]. The movie was unique, as an all-Native American production : producers, director, screenwriter, actors and technicians. What Smoke Signals means 20 years later by Ellen C. Caldwell, who notes that ""the film is constantly playing with dismantling and challenging dominant Native stereotypes.""",Smoke Signals: I think it's a fine example of the oral tradition.,https://www.metafilter.com/174950/Smoke-Signals-I-think-its-a-fine-example-of-the-oral-tradition
55 favorites (13 in the past 24 hours),,Military Vet Mom MJ Hegar Is Running for Congress in Texas's District 31,https://www.metafilter.com/174920/Military-Vet-Mom-MJ-Hegar-Is-Running-for-Congress-in-Texass-District-31
34 favorites (11 in the past 24 hours),,"""Their Protocol Doesn’t Help Things It Makes Things Worse""",https://www.metafilter.com/174929/Their-Protocol-Doesnt-Help-Things-It-Makes-Things-Worse
11 favorites (10 in the past 24 hours),The Weird and Wavy History of Wine Coolers,thank you for your support,https://www.metafilter.com/174936/thank-you-for-your-support
13 favorites (9 in the past 24 hours),,The BLind Masters of Fighting Games,https://www.metafilter.com/174935/The-BLind-Masters-of-Fighting-Games
102 favorites (8 in the past 24 hours),"""A few years back, I worked for a small, questionably honest used car dealership and repair shop. I'm a service writer, which means I'm the interface between customers (who are idiots) and the technicians (who are mostly felons). Think Tom Smykowski from Office Space. I will warn you ahead of time, I am not the hero of my stories, just the protagonist. There are no heroes in the car industry - we are all villains in our own ways."" u/36055512 regales r/talesfromtechsupport with stories about Dishonest Used Car Dealership.",Ya smell that? Somethin’ stupid’s about ta happen!,https://www.metafilter.com/174888/Ya-smell-that-Somethin-stupids-about-ta-happen
